2025-07-16 18:42:36 | INFO     | AccountExploit | _create_rpc_client:120 | 🔌 Подключение к основному RPC: https://solana-api.projectserum.com
2025-07-18 23:54:15 | INFO     | TokenExploit | __init__:139 | 🎯 Наш целевой аккаунт: 8nQE7NqRRDM1CtfiVkroK3CiMCeSCWzrzzt2zUqxsP8Q
2025-07-18 23:54:15 | INFO     | ProgramExploit | _create_rpc_client:146 | 🔌 Подключение к основному RPC: https://solana-mainnet.g.alchemy.com/v2/6V3A2BMevi9OjWxIx8m-n
2025-07-18 23:54:15 | INFO     | ProgramExploit | __init__:138 | 🚀 Базовый эксплойт инициализирован с проверками безопасности
2025-07-18 23:54:15 | INFO     | ProgramExploit | __init__:139 | 🎯 Наш целевой аккаунт: 8nQE7NqRRDM1CtfiVkroK3CiMCeSCWzrzzt2zUqxsP8Q
2025-07-18 23:54:15 | INFO     | ReentrancyExploit | _create_rpc_client:146 | 🔌 Подключение к основному RPC: https://solana-mainnet.g.alchemy.com/v2/6V3A2BMevi9OjWxIx8m-n
2025-07-18 23:54:15 | INFO     | ReentrancyExploit | __init__:138 | 🚀 Базовый эксплойт инициализирован с проверками безопасности
2025-07-18 23:54:15 | INFO     | ReentrancyExploit | __init__:139 | 🎯 Наш целевой аккаунт: 8nQE7NqRRDM1CtfiVkroK3CiMCeSCWzrzzt2zUqxsP8Q
2025-07-18 23:54:15 | INFO     | MemoryExploit | _create_rpc_client:146 | 🔌 Подключение к основному RPC: https://solana-mainnet.g.alchemy.com/v2/6V3A2BMevi9OjWxIx8m-n
2025-07-18 23:54:15 | INFO     | MemoryExploit | __init__:138 | 🚀 Базовый эксплойт инициализирован с проверками безопасности
2025-07-18 23:54:15 | INFO     | MemoryExploit | __init__:139 | 🎯 Наш целевой аккаунт: 8nQE7NqRRDM1CtfiVkroK3CiMCeSCWzrzzt2zUqxsP8Q
2025-07-18 23:54:15 | INFO     | ValidatorExploit | _create_rpc_client:146 | 🔌 Подключение к основному RPC: https://solana-mainnet.g.alchemy.com/v2/6V3A2BMevi9OjWxIx8m-n
2025-07-18 23:54:15 | INFO     | ValidatorExploit | __init__:138 | 🚀 Базовый эксплойт инициализирован с проверками безопасности
2025-07-18 23:54:15 | INFO     | ValidatorExploit | __init__:139 | 🎯 Наш целевой аккаунт: 8nQE7NqRRDM1CtfiVkroK3CiMCeSCWzrzzt2zUqxsP8Q
2025-07-18 23:54:16 | WARNING  | TokenExploit | get_token_account_info:286 | RPC ошибка при получении баланса токен аккаунта EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v: InvalidParamsMessage
2025-07-18 23:54:16 | WARNING  | TokenExploit | get_token_account_info:286 | RPC ошибка при получении баланса токен аккаунта Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB: InvalidParamsMessage
2025-07-18 23:54:16 | WARNING  | TokenExploit | get_token_account_info:286 | RPC ошибка при получении баланса токен аккаунта So11111111111111111111111111111111111111112: InvalidParamsMessage
2025-07-18 23:54:17 | WARNING  | TokenExploit | get_token_account_info:286 | RPC ошибка при получении баланса токен аккаунта 7vfCXTUXx5WJV5JADk17DUJ4ksgau7utNKj4b963voxs: InvalidParamsMessage
2025-07-18 23:54:17 | WARNING  | TokenExploit | get_token_account_info:286 | RPC ошибка при получении баланса токен аккаунта mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So: InvalidParamsMessage
2025-07-18 23:54:17 | ERROR    | ProgramExploit | _scan_pda_vulnerabilities:231 | Ошибка сканирования PDA: 'solders.pubkey.Pubkey' object has no attribute 'to_bytes'
2025-07-18 23:54:17 | ERROR    | ProgramExploit | _scan_instruction_vulnerabilities:272 | Ошибка сканирования инструкций: 
2025-07-18 23:54:17 | ERROR    | ProgramExploit | _scan_pda_vulnerabilities:231 | Ошибка сканирования PDA: 'solders.pubkey.Pubkey' object has no attribute 'to_bytes'
2025-07-18 23:54:17 | ERROR    | ProgramExploit | _scan_instruction_vulnerabilities:272 | Ошибка сканирования инструкций: 
2025-07-18 23:54:17 | ERROR    | ProgramExploit | _scan_pda_vulnerabilities:231 | Ошибка сканирования PDA: 'solders.pubkey.Pubkey' object has no attribute 'to_bytes'
2025-07-18 23:54:17 | ERROR    | ProgramExploit | _scan_instruction_vulnerabilities:272 | Ошибка сканирования инструкций: 
2025-07-18 23:54:18 | ERROR    | ReentrancyExploit | _find_state_accounts:197 | Ошибка поиска аккаунтов состояния: 
2025-07-18 23:54:18 | ERROR    | ReentrancyExploit | _scan_cpi_vulnerabilities:288 | Ошибка сканирования CPI уязвимостей: 
2025-07-18 23:54:18 | ERROR    | ReentrancyExploit | estimate_transaction_cost:373 | Ошибка симуляции: TransactionErrorInstructionError((0, Fieldless(InvalidInstructionData)))
2025-07-18 23:54:18 | ERROR    | ReentrancyExploit | estimate_transaction_cost:373 | Ошибка симуляции: TransactionErrorInstructionError((0, Fieldless(InvalidInstructionData)))
2025-07-18 23:54:18 | ERROR    | ReentrancyExploit | estimate_transaction_cost:373 | Ошибка симуляции: TransactionErrorInstructionError((0, Fieldless(InvalidInstructionData)))
2025-07-18 23:54:18 | ERROR    | ReentrancyExploit | estimate_transaction_cost:373 | Ошибка симуляции: TransactionErrorInstructionError((0, Fieldless(InvalidInstructionData)))
2025-07-18 23:54:18 | ERROR    | ReentrancyExploit | estimate_transaction_cost:373 | Ошибка симуляции: TransactionErrorFieldless.BlockhashNotFound
2025-07-18 23:54:18 | ERROR    | ReentrancyExploit | _find_state_accounts:197 | Ошибка поиска аккаунтов состояния: 
2025-07-18 23:54:18 | ERROR    | ReentrancyExploit | _scan_cpi_vulnerabilities:288 | Ошибка сканирования CPI уязвимостей: 
2025-07-18 23:54:19 | ERROR    | ReentrancyExploit | estimate_transaction_cost:373 | Ошибка симуляции: TransactionErrorInstructionError((0, Tagged(Custom(InstructionErrorCustom(12)))))
2025-07-18 23:54:19 | ERROR    | ReentrancyExploit | estimate_transaction_cost:373 | Ошибка симуляции: TransactionErrorInstructionError((0, Fieldless(NotEnoughAccountKeys)))
2025-07-18 23:54:19 | ERROR    | ReentrancyExploit | estimate_transaction_cost:373 | Ошибка симуляции: TransactionErrorInstructionError((0, Tagged(Custom(InstructionErrorCustom(12)))))
2025-07-18 23:54:19 | ERROR    | ReentrancyExploit | estimate_transaction_cost:373 | Ошибка симуляции: TransactionErrorInstructionError((0, Tagged(Custom(InstructionErrorCustom(12)))))
2025-07-18 23:54:19 | ERROR    | ReentrancyExploit | estimate_transaction_cost:373 | Ошибка симуляции: TransactionErrorFieldless.BlockhashNotFound
2025-07-18 23:54:19 | ERROR    | ReentrancyExploit | _find_state_accounts:197 | Ошибка поиска аккаунтов состояния: 
2025-07-18 23:54:19 | ERROR    | ReentrancyExploit | _scan_cpi_vulnerabilities:288 | Ошибка сканирования CPI уязвимостей: 
2025-07-18 23:54:19 | ERROR    | ReentrancyExploit | estimate_transaction_cost:373 | Ошибка симуляции: TransactionErrorInstructionError((0, Fieldless(NotEnoughAccountKeys)))
2025-07-18 23:54:19 | ERROR    | ReentrancyExploit | estimate_transaction_cost:373 | Ошибка симуляции: TransactionErrorInstructionError((0, Fieldless(NotEnoughAccountKeys)))
2025-07-18 23:54:20 | ERROR    | ReentrancyExploit | estimate_transaction_cost:373 | Ошибка симуляции: TransactionErrorInstructionError((0, Fieldless(NotEnoughAccountKeys)))
2025-07-18 23:54:20 | ERROR    | ReentrancyExploit | estimate_transaction_cost:373 | Ошибка симуляции: TransactionErrorInstructionError((0, Fieldless(InvalidInstructionData)))
2025-07-18 23:54:20 | ERROR    | ReentrancyExploit | estimate_transaction_cost:373 | Ошибка симуляции: TransactionErrorInstructionError((0, Fieldless(InvalidInstructionData)))
2025-07-18 23:54:20 | INFO     | TokenExploitFixed | _create_rpc_client:146 | 🔌 Подключение к основному RPC: https://api.mainnet.solana.com
2025-07-18 23:54:20 | INFO     | TokenExploitFixed | __init__:138 | 🚀 Базовый эксплойт инициализирован с проверками безопасности
2025-07-18 23:54:20 | INFO     | TokenExploitFixed | __init__:139 | 🎯 Наш целевой аккаунт: 8nQE7NqRRDM1CtfiVkroK3CiMCeSCWzrzzt2zUqxsP8Q
2025-07-18 23:54:20 | INFO     | SafetyChecker | __init__:32 | Safety checker initialized with target: 8nQE7NqRRDM1CtfiVkroK3CiMCeSCWzrzzt2zUqxsP8Q
2025-07-19 00:01:00 | INFO     | AccountExploit | _create_rpc_client:146 | 🔌 Подключение к основному RPC: https://solana-mainnet.g.alchemy.com/v2/6V3A2BMevi9OjWxIx8m-n
2025-07-19 00:01:00 | INFO     | AccountExploit | __init__:138 | 🚀 Базовый эксплойт инициализирован с проверками безопасности
2025-07-19 00:01:00 | INFO     | AccountExploit | __init__:139 | 🎯 Наш целевой аккаунт: 8nQE7NqRRDM1CtfiVkroK3CiMCeSCWzrzzt2zUqxsP8Q
2025-07-19 00:01:00 | INFO     | TokenExploit | _create_rpc_client:146 | 🔌 Подключение к основному RPC: https://solana-mainnet.g.alchemy.com/v2/6V3A2BMevi9OjWxIx8m-n
2025-07-19 00:01:00 | INFO     | TokenExploit | __init__:138 | 🚀 Базовый эксплойт инициализирован с проверками безопасности
2025-07-19 00:01:00 | INFO     | TokenExploit | __init__:139 | 🎯 Наш целевой аккаунт: 8nQE7NqRRDM1CtfiVkroK3CiMCeSCWzrzzt2zUqxsP8Q
2025-07-19 00:01:00 | INFO     | ProgramExploit | _create_rpc_client:146 | 🔌 Подключение к основному RPC: https://solana-mainnet.g.alchemy.com/v2/6V3A2BMevi9OjWxIx8m-n
2025-07-19 00:01:00 | INFO     | ProgramExploit | __init__:138 | 🚀 Базовый эксплойт инициализирован с проверками безопасности
2025-07-19 00:01:00 | INFO     | ProgramExploit | __init__:139 | 🎯 Наш целевой аккаунт: 8nQE7NqRRDM1CtfiVkroK3CiMCeSCWzrzzt2zUqxsP8Q
2025-07-19 00:01:00 | INFO     | ReentrancyExploit | _create_rpc_client:146 | 🔌 Подключение к основному RPC: https://solana-mainnet.g.alchemy.com/v2/6V3A2BMevi9OjWxIx8m-n
2025-07-19 00:01:00 | INFO     | ReentrancyExploit | __init__:138 | 🚀 Базовый эксплойт инициализирован с проверками безопасности
2025-07-19 00:01:00 | INFO     | ReentrancyExploit | __init__:139 | 🎯 Наш целевой аккаунт: 8nQE7NqRRDM1CtfiVkroK3CiMCeSCWzrzzt2zUqxsP8Q
2025-07-19 00:01:00 | INFO     | MemoryExploit | _create_rpc_client:146 | 🔌 Подключение к основному RPC: https://solana-mainnet.g.alchemy.com/v2/6V3A2BMevi9OjWxIx8m-n
2025-07-19 00:01:00 | INFO     | MemoryExploit | __init__:138 | 🚀 Базовый эксплойт инициализирован с проверками безопасности
2025-07-19 00:01:00 | INFO     | MemoryExploit | __init__:139 | 🎯 Наш целевой аккаунт: 8nQE7NqRRDM1CtfiVkroK3CiMCeSCWzrzzt2zUqxsP8Q
2025-07-19 00:01:00 | INFO     | ValidatorExploit | _create_rpc_client:146 | 🔌 Подключение к основному RPC: https://solana-mainnet.g.alchemy.com/v2/6V3A2BMevi9OjWxIx8m-n
2025-07-19 00:01:00 | INFO     | ValidatorExploit | __init__:138 | 🚀 Базовый эксплойт инициализирован с проверками безопасности
2025-07-19 00:01:00 | INFO     | ValidatorExploit | __init__:139 | 🎯 Наш целевой аккаунт: 8nQE7NqRRDM1CtfiVkroK3CiMCeSCWzrzzt2zUqxsP8Q
2025-07-19 00:01:01 | WARNING  | TokenExploit | get_token_account_info:286 | RPC ошибка при получении баланса токен аккаунта EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v: InvalidParamsMessage
2025-07-19 00:01:01 | WARNING  | TokenExploit | get_token_account_info:286 | RPC ошибка при получении баланса токен аккаунта Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB: InvalidParamsMessage
2025-07-19 00:01:01 | WARNING  | TokenExploit | get_token_account_info:286 | RPC ошибка при получении баланса токен аккаунта So11111111111111111111111111111111111111112: InvalidParamsMessage
2025-07-19 00:01:01 | WARNING  | TokenExploit | get_token_account_info:286 | RPC ошибка при получении баланса токен аккаунта 7vfCXTUXx5WJV5JADk17DUJ4ksgau7utNKj4b963voxs: InvalidParamsMessage
2025-07-19 00:01:02 | WARNING  | TokenExploit | get_token_account_info:286 | RPC ошибка при получении баланса токен аккаунта mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So: InvalidParamsMessage
2025-07-19 00:01:02 | ERROR    | ProgramExploit | _scan_pda_vulnerabilities:231 | Ошибка сканирования PDA: 'solders.pubkey.Pubkey' object has no attribute 'to_bytes'
2025-07-19 00:01:02 | ERROR    | ProgramExploit | _scan_instruction_vulnerabilities:272 | Ошибка сканирования инструкций: 
2025-07-19 00:01:02 | ERROR    | ProgramExploit | _scan_pda_vulnerabilities:231 | Ошибка сканирования PDA: 'solders.pubkey.Pubkey' object has no attribute 'to_bytes'
2025-07-19 00:01:02 | ERROR    | ProgramExploit | _scan_instruction_vulnerabilities:272 | Ошибка сканирования инструкций: 
2025-07-19 00:01:02 | ERROR    | ProgramExploit | _scan_pda_vulnerabilities:231 | Ошибка сканирования PDA: 'solders.pubkey.Pubkey' object has no attribute 'to_bytes'
2025-07-19 00:01:02 | ERROR    | ProgramExploit | _scan_instruction_vulnerabilities:272 | Ошибка сканирования инструкций: 
2025-07-19 00:01:02 | ERROR    | ReentrancyExploit | _find_state_accounts:197 | Ошибка поиска аккаунтов состояния: 
2025-07-19 00:01:03 | ERROR    | ReentrancyExploit | _scan_cpi_vulnerabilities:288 | Ошибка сканирования CPI уязвимостей: 
2025-07-19 00:01:03 | ERROR    | ReentrancyExploit | estimate_transaction_cost:373 | Ошибка симуляции: TransactionErrorInstructionError((0, Fieldless(InvalidInstructionData)))
2025-07-19 00:01:03 | ERROR    | ReentrancyExploit | estimate_transaction_cost:373 | Ошибка симуляции: TransactionErrorInstructionError((0, Fieldless(InvalidInstructionData)))
2025-07-19 00:01:03 | ERROR    | ReentrancyExploit | estimate_transaction_cost:373 | Ошибка симуляции: TransactionErrorInstructionError((0, Fieldless(InvalidInstructionData)))
2025-07-19 00:01:03 | ERROR    | ReentrancyExploit | estimate_transaction_cost:373 | Ошибка симуляции: TransactionErrorInstructionError((0, Fieldless(InvalidInstructionData)))
2025-07-19 00:01:03 | ERROR    | ReentrancyExploit | estimate_transaction_cost:373 | Ошибка симуляции: TransactionErrorInstructionError((0, Fieldless(InvalidInstructionData)))
